Wordform_GS2	Lemma_GS2	POS_GS2	Gram_GS2
их	они	NPRO	3per,Anph,plur,accs
их	их	ADJF	Fixd,Apro,Anph,femn,sing,nomn
их	их	ADJF	Fixd,Apro,Anph,neut,sing,accs
их	их	ADJF	Fixd,Apro,Anph,plur,nomn
их	их	ADJF	Fixd,Apro,Anph,masc,sing,nomn
их	их	ADJF	Fixd,Apro,Anph,masc,sing,gent
их	их	ADJF	Fixd,Apro,Anph,masc,sing,datv
их	их	ADJF	Fixd,Apro,Anph,masc,sing,accs
их	их	ADJF	Fixd,Apro,Anph,masc,sing,ablt
их	их	ADJF	Fixd,Apro,Anph,masc,sing,loct
их	их	ADJF	Fixd,Apro,Anph,femn,sing,gent
их	их	ADJF	Fixd,Apro,Anph,femn,sing,datv
их	их	ADJF	Fixd,Apro,Anph,femn,sing,accs
их	их	ADJF	Fixd,Apro,Anph,femn,sing,ablt
их	их	ADJF	Fixd,Apro,Anph,femn,sing,loct
их	их	ADJF	Fixd,Apro,Anph,neut,sing,nomn
их	их	ADJF	Fixd,Apro,Anph,neut,sing,gent
их	их	ADJF	Fixd,Apro,Anph,neut,sing,datv
их	их	ADJF	Fixd,Apro,Anph,neut,sing,ablt
их	их	ADJF	Fixd,Apro,Anph,neut,sing,loct
их	их	ADJF	Fixd,Apro,Anph,plur,gent
их	их	ADJF	Fixd,Apro,Anph,plur,datv
их	их	ADJF	Fixd,Apro,Anph,plur,accs
их	их	ADJF	Fixd,Apro,Anph,plur,ablt
их	их	ADJF	Fixd,Apro,Anph,plur,loct
истребовании	истребование	NOUN	inan,neut,sing,loct
,	,	PNCT	
обязано	обязать	PRTS	perf,past,pssv,neut,sing
обязано	обязанный	ADJS	Qual,neut,sing
указать	указать	INFN	perf,tran
,	,	PNCT	
когда	когда	CONJ	
когда	когда	ADVB	Ques
,	,	PNCT	
кем	кто	NPRO	masc,sing,ablt
и	и	CONJ	
в	в	PREP	
каких	какой	ADJF	Apro,plur,loct
каких	какой	ADJF	Apro,plur,gent
каких	какой	ADJF	Apro,anim,plur,accs
условиях	условие	NOUN	inan,neut,plur,loct
осуществлялись	осуществляться	VERB	impf,intr,plur,past,indc
записи	запись	NOUN	inan,femn,sing,gent
записи	запись	NOUN	inan,femn,sing,loct
записи	запись	NOUN	inan,femn,sing,datv
записи	запись	NOUN	inan,femn,plur,nomn
записи	запись	NOUN	inan,femn,plur,accs
.	.	PNCT	
решения	решение	NOUN	inan,neut,sing,gent
нижестоящей	нижестоящий	ADJF	femn,sing,gent
нижестоящей	нижестоящий	ADJF	femn,sing,datv
нижестоящей	нижестоящий	ADJF	femn,sing,ablt
нижестоящей	нижестоящий	ADJF	femn,sing,loct
нижестоящей	нижестоящий	COMP	V-ej
комиссии	комиссия	NOUN	inan,femn,sing,gent
комиссии	комиссия	NOUN	inan,femn,sing,datv
комиссии	комиссия	NOUN	inan,femn,sing,loct
комиссии	комиссия	NOUN	inan,femn,plur,nomn
комиссии	комиссия	NOUN	inan,femn,plur,accs
по	по	PREP	
проведению	проведение	NOUN	inan,neut,sing,datv
референдума	референдум	NOUN	inan,masc,sing,gent
российской	российский	ADJF	femn,sing,gent
российской	российский	ADJF	femn,sing,loct
российской	российский	ADJF	femn,sing,ablt
российской	российский	ADJF	femn,sing,datv
федерации	федерация	NOUN	inan,femn,sing,gent
федерации	федерация	NOUN	inan,femn,sing,loct
федерации	федерация	NOUN	inan,femn,sing,datv
федерации	федерация	NOUN	inan,femn,plur,nomn
федерации	федерация	NOUN	inan,femn,plur,accs
могут	мочь	VERB	impf,intr,plur,3per,pres,indc
быть	быть	INFN	impf,intr
отменены	отменить	PRTS	perf,past,pssv,plur
,	,	PNCT	
а	а	CONJ	
её	она	NPRO	femn,3per,Anph,sing,gent
её	её	ADJF	Fixd,Apro,Anph,plur,accs
её	она	NPRO	femn,3per,Anph,sing,accs
её	её	ADJF	Fixd,Apro,Anph,masc,sing,nomn
её	её	ADJF	Fixd,Apro,Anph,masc,sing,gent
её	её	ADJF	Fixd,Apro,Anph,masc,sing,datv
её	её	ADJF	Fixd,Apro,Anph,masc,sing,accs
её	её	ADJF	Fixd,Apro,Anph,masc,sing,ablt
её	её	ADJF	Fixd,Apro,Anph,masc,sing,loct
её	её	ADJF	Fixd,Apro,Anph,femn,sing,nomn
её	её	ADJF	Fixd,Apro,Anph,femn,sing,gent
её	её	ADJF	Fixd,Apro,Anph,femn,sing,datv
её	её	ADJF	Fixd,Apro,Anph,femn,sing,accs
её	её	ADJF	Fixd,Apro,Anph,femn,sing,ablt
её	её	ADJF	Fixd,Apro,Anph,femn,sing,loct
её	её	ADJF	Fixd,Apro,Anph,neut,sing,nomn
её	её	ADJF	Fixd,Apro,Anph,neut,sing,gent
её	её	ADJF	Fixd,Apro,Anph,neut,sing,datv
её	её	ADJF	Fixd,Apro,Anph,neut,sing,accs
её	её	ADJF	Fixd,Apro,Anph,neut,sing,ablt
её	её	ADJF	Fixd,Apro,Anph,neut,sing,loct
её	её	ADJF	Fixd,Apro,Anph,plur,nomn
её	её	ADJF	Fixd,Apro,Anph,plur,gent
её	её	ADJF	Fixd,Apro,Anph,plur,datv
её	её	ADJF	Fixd,Apro,Anph,plur,ablt
её	её	ADJF	Fixd,Apro,Anph,plur,loct
действия	действие	NOUN	inan,neut,sing,gent
могут	мочь	VERB	impf,intr,plur,3per,pres,indc
быть	быть	INFN	impf,intr
приостановлены	приостановить	PRTS	perf,past,pssv,plur
вышестоящей	вышестоящий	ADJF	femn,sing,gent
вышестоящей	вышестоящий	ADJF	femn,sing,datv
вышестоящей	вышестоящий	ADJF	femn,sing,ablt
вышестоящей	вышестоящий	ADJF	femn,sing,loct
вышестоящей	вышестоящий	COMP	V-ej
комиссией	комиссия	NOUN	inan,femn,sing,ablt
по	по	PREP	
проведению	проведение	NOUN	inan,neut,sing,datv
референдума	референдум	NOUN	inan,masc,sing,gent
российской	российский	ADJF	femn,sing,gent
российской	российский	ADJF	femn,sing,loct
российской	российский	ADJF	femn,sing,ablt
российской	российский	ADJF	femn,sing,datv
федерации	федерация	NOUN	inan,femn,sing,gent
федерации	федерация	NOUN	inan,femn,sing,loct
федерации	федерация	NOUN	inan,femn,sing,datv
федерации	федерация	NOUN	inan,femn,plur,nomn
федерации	федерация	NOUN	inan,femn,plur,accs
.	.	PNCT	
решение	решение	NOUN	inan,neut,sing,accs
решение	решение	NOUN	inan,neut,sing,nomn
,	,	PNCT	
принятое	принять	PRTF	perf,tran,past,pssv,neut,sing,nomn
принятое	принять	PRTF	perf,tran,past,pssv,neut,sing,accs
принятое	принятый	ADJF	neut,sing,nomn
принятое	принятый	ADJF	neut,sing,accs
на	на	PREP	
референдуме	референдум	NOUN	inan,masc,sing,loct
российской	российский	ADJF	femn,sing,gent
российской	российский	ADJF	femn,sing,loct
российской	российский	ADJF	femn,sing,ablt
российской	российский	ADJF	femn,sing,datv
федерации	федерация	NOUN	inan,femn,sing,gent
федерации	федерация	NOUN	inan,femn,sing,loct
федерации	федерация	NOUN	inan,femn,sing,datv
федерации	федерация	NOUN	inan,femn,plur,nomn
федерации	федерация	NOUN	inan,femn,plur,accs
,	,	PNCT	
является	являться	VERB	impf,intr,sing,3per,pres,indc
общеобязательным	общеобязательный	ADJF	masc,sing,ablt
общеобязательным	общеобязательный	ADJF	neut,sing,ablt
общеобязательным	общеобязательный	ADJF	plur,datv
и	и	CONJ	
не	не	PRCL	
нуждается	нуждаться	VERB	impf,intr,sing,3per,pres,indc
в	в	PREP	
дополнительном	дополнительный	ADJF	neut,sing,loct
дополнительном	дополнительный	ADJF	masc,sing,loct
утверждении	утверждение	NOUN	inan,neut,sing,loct
.	.	PNCT	
статья	статья	NOUN	inan,femn,sing,nomn
86.3.3	86.3.3	UNKN	
.	.	PNCT	
обособленные	обособленный	ADJF	plur,nomn
обособленные	обособленный	ADJF	inan,plur,accs
обособленные	обособить	PRTF	perf,tran,past,pssv,plur,nomn
обособленные	обособить	PRTF	perf,tran,past,pssv,inan,plur,accs
водные	водный	ADJF	Qual,plur,nomn
водные	водный	ADJF	Qual,inan,plur,accs
объекты	объект	NOUN	inan,masc,plur,accs
объекты	объект	NOUN	inan,masc,plur,nomn
,	,	PNCT	
находящиеся	находиться	PRTF	impf,intr,pres,actv,plur,nomn
находящиеся	находиться	PRTF	impf,intr,pres,actv,inan,plur,accs
в	в	PREP	
собственности	собственность	NOUN	inan,femn,sing,gent
собственности	собственность	NOUN	inan,femn,sing,loct
собственности	собственность	NOUN	inan,femn,sing,datv
собственности	собственность	NOUN	inan,femn,plur,nomn
собственности	собственность	NOUN	inan,femn,plur,accs
граждан	гражданин	NOUN	anim,masc,plur,gent
граждан	гражданин	NOUN	anim,masc,plur,accs
или	или	CONJ	
юридических	юридический	ADJF	plur,gent
юридических	юридический	ADJF	plur,loct
юридических	юридический	ADJF	anim,plur,accs
лиц	лицо	NOUN	anim,neut,plur,accs
лиц	лицо	NOUN	inan,neut,plur,gent
лиц	лицо	NOUN	anim,neut,plur,gent
,	,	PNCT	
в	в	PREP	
установленном	установленный	ADJF	masc,sing,loct
установленном	установленный	ADJF	neut,sing,loct
установленном	установить	PRTF	perf,tran,past,pssv,masc,sing,loct
установленном	установить	PRTF	perf,tran,past,pssv,neut,sing,loct
порядке	порядок	NOUN	inan,masc,sing,loct
могут	мочь	VERB	impf,intr,plur,3per,pres,indc
использоваться	использоваться	INFN	impf,intr
как	как	CONJ	
как	как	ADVB	Ques
как	как	PRCL	
водные	водный	ADJF	Qual,plur,nomn
водные	водный	ADJF	Qual,inan,plur,accs
объекты	объект	NOUN	inan,masc,plur,accs
объекты	объект	NOUN	inan,masc,plur,nomn
общего	общий	ADJF	neut,sing,gent
общего	общий	ADJF	masc,sing,gent
общего	общий	ADJF	anim,masc,sing,accs
пользования	пользование	NOUN	inan,neut,sing,gent
только	только	PRCL	
только	только	CONJ	
при	при	PREP	
условиях	условие	NOUN	inan,neut,plur,loct
регистрации	регистрация	NOUN	inan,femn,sing,gent
регистрации	регистрация	NOUN	inan,femn,sing,datv
регистрации	регистрация	NOUN	inan,femn,sing,loct
регистрации	регистрация	NOUN	inan,femn,plur,nomn
регистрации	регистрация	NOUN	inan,femn,plur,accs
данного	данный	ADJF	Apro,masc,sing,gent
данного	дать	PRTF	perf,tran,past,pssv,masc,sing,gent
данного	дать	PRTF	perf,tran,past,pssv,anim,masc,sing,accs
данного	дать	PRTF	perf,tran,past,pssv,neut,sing,gent
данного	данный	ADJF	Apro,anim,masc,sing,accs
данного	данный	ADJF	Apro,neut,sing,gent
ограничения	ограничение	NOUN	inan,neut,sing,gent
ограничения	ограничение	NOUN	inan,neut,plur,nomn
ограничения	ограничение	NOUN	inan,neut,plur,accs
права	право	NOUN	inan,neut,sing,gent
права	правый	ADJS	Qual,femn,sing
права	право	NOUN	inan,neut,plur,nomn
права	право	NOUN	inan,neut,plur,accs
собственности	собственность	NOUN	inan,femn,sing,gent
собственности	собственность	NOUN	inan,femn,sing,loct
собственности	собственность	NOUN	inan,femn,sing,datv
собственности	собственность	NOUN	inan,femn,plur,nomn
собственности	собственность	NOUN	inan,femn,plur,accs
на	на	PREP	
обособленные	обособленный	ADJF	plur,nomn
обособленные	обособленный	ADJF	inan,plur,accs
обособленные	обособить	PRTF	perf,tran,past,pssv,plur,nomn
обособленные	обособить	PRTF	perf,tran,past,pssv,inan,plur,accs
водные	водный	ADJF	Qual,plur,nomn
водные	водный	ADJF	Qual,inan,plur,accs
объекты	объект	NOUN	inan,masc,plur,accs
объекты	объект	NOUN	inan,masc,plur,nomn
в	в	PREP	
едином	единый	ADJF	Qual,masc,sing,loct
едином	единый	ADJF	Qual,neut,sing,loct
государственном	государственный	ADJF	masc,sing,loct
государственном	государственный	ADJF	neut,sing,loct
реестре	реестр	NOUN	inan,masc,sing,loct
и	и	CONJ	
выплаты	выплата	NOUN	inan,femn,sing,gent
выплаты	выплата	NOUN	inan,femn,plur,nomn
выплаты	выплата	NOUN	inan,femn,plur,accs
вознаграждения	вознаграждение	NOUN	inan,neut,sing,gent
вознаграждения	вознаграждение	NOUN	inan,neut,plur,nomn
вознаграждения	вознаграждение	NOUN	inan,neut,plur,accs
собственнику	собственник	NOUN	anim,masc,sing,datv
.	.	PNCT	
государственный	государственный	ADJF	masc,sing,nomn
государственный	государственный	ADJF	inan,masc,sing,accs
мониторинг	мониторинг	NOUN	inan,masc,sing,nomn
мониторинг	мониторинг	NOUN	inan,masc,sing,accs
водных	водный	ADJF	Qual,plur,gent
водных	водный	ADJF	Qual,anim,plur,accs
водных	водный	ADJF	Qual,plur,loct
объектов	объект	NOUN	inan,masc,plur,gent
ведётся	вестись	VERB	impf,intr,sing,3per,pres,indc,Impx
специально	специально	ADVB	
специально	специальный	ADJS	neut,sing
уполномоченным	уполномоченный	ADJF	masc,sing,ablt
уполномоченным	уполномоченный	ADJF	neut,sing,ablt
уполномоченным	уполномоченный	ADJF	plur,datv
уполномоченным	уполномочить	PRTF	perf,tran,past,pssv,masc,sing,ablt
уполномоченным	уполномочить	PRTF	perf,tran,past,pssv,neut,sing,ablt
уполномоченным	уполномочить	PRTF	perf,tran,past,pssv,plur,datv
государственным	государственный	ADJF	plur,datv
государственным	государственный	ADJF	masc,sing,ablt
государственным	государственный	ADJF	neut,sing,ablt
органом	орган	NOUN	inan,masc,sing,ablt
управления	управление	NOUN	inan,neut,sing,gent
использованием	использование	NOUN	inan,neut,sing,ablt
и	и	CONJ	
охраной	охрана	NOUN	inan,femn,sing,ablt
водного	водный	ADJF	Qual,neut,sing,gent
водного	водный	ADJF	Qual,masc,sing,gent
водного	водный	ADJF	Qual,anim,masc,sing,accs
фонда	фонд	NOUN	inan,masc,sing,gent
совместно	совместно	ADVB	Prdx
совместно	совместный	ADJS	Qual,neut,sing
со	с	PREP	Vpre
специально	специально	ADVB	
специально	специальный	ADJS	neut,sing
уполномоченными	уполномоченный	ADJF	plur,ablt
уполномоченными	уполномочить	PRTF	perf,tran,past,pssv,plur,ablt
государственными	государственный	ADJF	plur,ablt
органами	орган	NOUN	inan,masc,plur,ablt
в	в	PREP	
области	область	NOUN	inan,femn,sing,loct
области	область	NOUN	inan,femn,sing,gent
области	область	NOUN	inan,femn,sing,datv
области	область	NOUN	inan,femn,plur,nomn
области	область	NOUN	inan,femn,plur,accs
охраны	охрана	NOUN	inan,femn,sing,gent
окружающей	окружающий	ADJF	femn,sing,gent
окружающей	окружающий	ADJF	femn,sing,datv
окружающей	окружающий	ADJF	femn,sing,ablt
окружающей	окружающий	ADJF	femn,sing,loct
окружающей	окружающий	COMP	V-ej
окружающей	окружать	PRTF	impf,tran,pres,actv,femn,sing,gent
окружающей	окружать	PRTF	impf,tran,pres,actv,femn,sing,datv
окружающей	окружать	PRTF	impf,tran,pres,actv,femn,sing,ablt
окружающей	окружать	PRTF	impf,tran,pres,actv,femn,sing,loct
природной	природный	ADJF	Qual,femn,sing,gent
